10,11,12,13,14,15,1
2.959060025,3.079885204,8.381025392,9.780754432,3.763084772,-0.782603631,0
9.304097235,4.902524112,3.047540728,1.369357355,5.067812104,-1.940058427,1
8.971706909,8.848428421,3.046478749,1.214518138,3.40515818,-1.207455592,0
0.716414776,7.669599644,4.486640831,2.340562984,3.963791063,-1.027473304,0
3.134111552,7.608771616,4.943759302,9.85757327,3.525810817,-1.125530955,0
6.999208709,9.109246716,3.784065909,4.267787603,4.429668823,-1.857139177,1
6.710166368,3.765204184,6.929314439,8.818561923,2.397419229,-0.614589562,0
6.953511558,1.379125002,5.71940003,7.870307426,3.224495158,-0.748997751,0
4.689851927,4.007747462,1.478572876,3.733787492,4.041299614,-1.410344312,1
9.841496488,1.413821592,9.769855549,7.641616263,4.727595042,-1.991363368,0
5.930110118,6.730873374,6.245137901,0.533287513,2.327091593,-0.702501235,1
5.381299257,8.014521017,8.095174157,6.769247699,5.507551005,-1.972713854,0
1.616786837,2.939228107,0.819791186,4.191803849,3.752281914,-1.484884545,1
8.55159821,8.314952223,2.54996383,9.926807281,4.891713735,-1.808626267,0
1.132107594,2.920324023,8.951078545,7.248583478,5.033680553,-1.846079542,0
7.021362,4.374293639,4.775904158,8.838425948,3.335857461,-0.962391781,0
4.952240905,8.088672352,8.883318656,5.69455722,5.067295776,-1.681414195,0
4.142830401,2.439089208,1.29045594,9.456443189,3.934795918,-1.469298698,1
9.346125944,7.920029848,2.335276308,3.269181328,4.581173917,-1.10675268,0
3.931953592,9.180889708,6.064480326,6.292147426,5.363996303,-1.695084907,0
8.676894557,5.583325289,4.9254019,7.35621229,2.82824733,-1.396731988,0
7.383176629,5.253173483,0.924516572,0.744899381,3.976104678,-1.429218786,1
4.541829141,1.969861575,8.513192907,7.562035559,4.362834688,-1.626413737,1
5.973186478,6.043118489,5.996044984,1.076939582,3.828218114,-0.989549143,1
7.253346068,7.733516623,1.621090811,7.89061038,3.567240274,-1.377854757,0
6.192481434,2.533877298,1.662379743,5.163923545,3.46239209,-1.355953742,1
5.895693452,1.096301959,1.311731853,8.777868373,4.069169625,-1.063139214,0
0.727076791,6.425554186,6.269093949,0.786910858,2.913178867,-1.187866131,1
1.807818723,7.020355775,6.676928903,5.169648227,3.672287643,-1.188470589,1
9.034146636,1.071635,5.478341988,9.412524919,3.405139476,-1.163252538,1
4.477896152,2.159581518,3.5768969,1.795845844,2.951772252,-1.540369221,0
3.432548621,0.944068374,3.324771301,7.735356367,4.134624453,-1.495949161,1
4.780713301,8.453342557,2.755187946,4.249789291,4.112104599,-1.154157576,0
9.936050353,4.406541583,6.825482566,4.855136594,4.149533978,-0.962996982,0
3.699095576,7.880690312,8.291244215,2.371237886,3.374180247,-0.590451861,1
9.853461811,7.181022832,1.689083755,1.705491987,2.388583971,-0.676758056,0
7.212967524,3.815719857,8.866207982,6.51775707,2.796400217,-1.652464842,0
9.659919983,5.012118948,0.791174717,7.437237097,3.886579612,-1.682252187,0
2.482202784,2.98440347,4.933785454,1.891812608,2.621803887,-0.910373043,1
1.492188726,9.797092967,2.552810631,7.194696479,3.848993254,-1.851493793,1
8.234219118,8.835256172,1.599345449,7.620401031,3.980960025,-1.654655626,0
4.8619033,6.145345121,8.811621945,9.242128754,3.005182026,-1.58959435,0
4.044070808,8.73796761,0.896589231,8.462014575,3.543054839,-1.652274215,0
4.130593421,6.002096323,1.655173582,1.54877294,2.82288006,-1.147754681,0
3.866527309,2.685847646,8.289289749,4.766986011,3.961429207,-0.76348268,0
9.234696811,5.407559002,3.761599233,5.172468065,2.728168415,-0.550407644,1
8.394045035,5.748692331,1.972528488,5.568566962,3.369095544,-0.66404453,0
4.352223081,4.959515356,7.129656698,3.801549929,4.277312585,-1.551418663,0
7.660795794,1.300316787,7.646441742,6.778355126,3.661303451,-1.315370009,0
9.818128094,0.511597143,8.588987403,5.260072263,3.395636234,-1.107857025,0
0.504014262,1.142094066,6.651426529,4.527227496,4.32815601,-1.748322979,1
6.587743076,8.552775225,6.716960737,7.917409039,3.888696631,-1.416243792,0
9.285754037,1.052254769,3.344554861,8.791040784,3.424644092,-0.989738355,0
5.150207572,6.970377383,9.904062121,1.084828155,4.274914058,-1.562088634,0
6.745214353,3.127123121,3.927165302,7.757988507,3.408459381,-0.846231223,0
4.72979766,8.434740669,2.207280555,9.001135929,4.208864679,-1.894616331,0
9.970413271,5.968581821,2.342623116,3.083516067,3.772108235,-1.546062539,0
2.918049539,1.492788708,8.634376146,3.289805772,3.928822308,-1.580768533,1
4.985250046,5.3163068,2.623229839,6.90792561,3.540058784,-0.542270284,0
7.476371256,5.711406718,7.382552796,9.377522217,2.844125007,-1.05923268,0
3.989850425,9.545988778,1.219137446,7.35445825,3.965100898,-0.58725895,1
4.557617008,4.311326512,5.613843631,9.259616927,3.852070198,-1.063267158,0
4.614537049,1.451485635,1.442637515,5.041854829,4.482075072,-1.694260179,1
5.341405958,7.438791224,7.636587197,3.312984994,4.366831072,-1.876138273,0
9.645392096,7.903235494,8.77307848,5.983644443,3.872875379,-1.779563873,0
9.85505319,5.029480796,4.659979485,8.81389322,4.77839384,-1.963363251,0
6.126845734,2.46205133,5.593130637,1.741641087,3.654019686,-1.274820071,1
6.512506177,1.070051665,3.421839951,7.390135137,3.742774179,-1.505998618,0
4.779005065,6.964742616,5.567313431,5.551937878,2.986535396,-1.40493122,0
5.95226606,3.264561073,7.973577512,9.439797562,3.963625446,-1.289405548,1
